year,team0,team1,region,round,winner,pts_team0,ptspg_team0,fgm_team0,fga_team0,fgp_team0,3pm_team0,3pa_team0,3pp_team0,ftm_team0,fta_team0,ftp_team0,orb_team0,orbpg_team0,drb_team0,drbpg_team0,reb_team0,rebpg_team0,ast_team0,astpg_team0,stl_team0,stlpg_team0,blk_team0,blkpg_team0,tov_team0,tovpg_team0,pf_team0,pfpg_team0,seed_team0,wins_team0,losses_team0,winp_team0,cwins_team0,closses_team0,cwinp_team0,pts_team1,ptspg_team1,fgm_team1,fga_team1,fgp_team1,3pm_team1,3pa_team1,3pp_team1,ftm_team1,fta_team1,ftp_team1,orb_team1,orbpg_team1,drb_team1,drbpg_team1,reb_team1,rebpg_team1,ast_team1,astpg_team1,stl_team1,stlpg_team1,blk_team1,blkpg_team1,tov_team1,tovpg_team1,pf_team1,pfpg_team1,seed_team1,wins_team1,losses_team1,winp_team1,cwins_team1,closses_team1,cwinp_team1,pts_diff,ptspg_diff,fgm_diff,fga_diff,fgp_diff,3pm_diff,3pa_diff,3pp_diff,ftm_diff,fta_diff,ftp_diff,orb_diff,orbpg_diff,drb_diff,drbpg_diff,reb_diff,rebpg_diff,ast_diff,astpg_diff,stl_diff,stlpg_diff,blk_diff,blkpg_diff,tov_diff,tovpg_diff,pf_diff,pfpg_diff,seed_diff,wins_diff,losses_diff,winp_diff,cwins_diff,closses_diff,cwinp_diff
2023,Creighton,NC State,South Regional,1,0,2529.0,76.636,908.0,1943.0,0.467,294.0,817.0,0.36,419.0,546.0,0.767,256.0,7.758,909.0,27.545,1165.0,35.303,525.0,15.909,173.0,5.242,138.0,4.182,372.0,11.273,434.0,13.152,6.0,22.0,11.0,0.667,14.0,6.0,0.7,2580.0,78.182,958.0,2117.0,0.453,278.0,796.0,0.349,386.0,536.0,0.72,345.0,10.455,812.0,24.606,1157.0,35.061,431.0,13.061,262.0,7.939,151.0,4.576,311.0,9.424,574.0,17.394,11.0,23.0,10.0,0.697,12.0,8.0,0.6,-51.0,-1.5460000000000065,-50.0,-174.0,0.014000000000000012,16.0,21.0,0.01100000000000001,33.0,10.0,0.04700000000000004,-89.0,-2.697,97.0,2.939,8.0,0.24199999999999733,94.0,2.8480000000000008,-89.0,-2.697,-13.0,-0.39399999999999924,61.0,1.8490000000000002,-140.0,-4.241999999999999,-5.0,-1.0,1.0,-0.029999999999999916,2.0,-2.0,0.09999999999999998
2023,Baylor,UC Santa Barbara,South Regional,1,0,2469.0,77.156,823.0,1843.0,0.447,310.0,834.0,0.372,513.0,685.0,0.749,338.0,10.562,683.0,21.344,1021.0,31.906,464.0,14.5,213.0,6.656,76.0,2.375,388.0,12.125,556.0,17.375,3.0,21.0,11.0,0.656,11.0,7.0,0.611,2454.0,72.176,901.0,1826.0,0.493,190.0,540.0,0.352,462.0,635.0,0.728,254.0,7.471,792.0,23.294,1046.0,30.765,483.0,14.206,219.0,6.441,86.0,2.529,373.0,10.971,547.0,16.088,14.0,27.0,7.0,0.794,15.0,5.0,0.75,15.0,4.980000000000004,-78.0,17.0,-0.045999999999999985,120.0,294.0,0.020000000000000018,51.0,50.0,0.02100000000000002,84.0,3.0909999999999993,-109.0,-1.9499999999999993,-25.0,1.1409999999999982,-19.0,0.2940000000000005,-6.0,0.21499999999999986,-10.0,-0.15399999999999991,15.0,1.154,9.0,1.286999999999999,-11.0,-6.0,4.0,-0.138,-4.0,2.0,-0.139
2023,Missouri,Utah State,South Regional,1,0,2623.0,79.485,936.0,1978.0,0.473,309.0,857.0,0.361,442.0,583.0,0.758,271.0,8.212,663.0,20.091,934.0,28.303,532.0,16.121,341.0,10.333,89.0,2.697,357.0,10.818,598.0,18.121,7.0,23.0,10.0,0.697,11.0,7.0,0.611,2671.0,78.559,919.0,1916.0,0.48,321.0,816.0,0.393,512.0,670.0,0.764,264.0,7.765,888.0,26.118,1152.0,33.882,573.0,16.853,170.0,5.0,115.0,3.382,405.0,11.912,578.0,17.0,10.0,26.0,8.0,0.765,13.0,5.0,0.722,-48.0,0.9260000000000019,17.0,62.0,-0.007000000000000006,-12.0,41.0,-0.03200000000000003,-70.0,-87.0,-0.006000000000000005,7.0,0.44700000000000006,-225.0,-6.0269999999999975,-218.0,-5.578999999999997,-41.0,-0.7320000000000029,171.0,5.333,-26.0,-0.685,-48.0,-1.0940000000000012,20.0,1.1209999999999987,-3.0,-3.0,2.0,-0.06800000000000006,-2.0,2.0,-0.11099999999999999
2023,Arizona,Princeton,South Regional,1,1,2811.0,82.676,999.0,2015.0,0.496,292.0,765.0,0.382,521.0,735.0,0.709,319.0,9.382,946.0,27.824,1265.0,37.206,652.0,19.176,208.0,6.118,109.0,3.206,450.0,13.235,579.0,17.029,2.0,27.0,7.0,0.794,14.0,6.0,0.7,2204.0,76.0,784.0,1715.0,0.457,247.0,717.0,0.344,389.0,546.0,0.712,273.0,9.414,815.0,28.103,1088.0,37.517,391.0,13.483,143.0,4.931,96.0,3.31,354.0,12.207,471.0,16.241,15.0,23.0,6.0,0.793,10.0,4.0,0.714,607.0,6.676000000000002,215.0,300.0,0.03899999999999998,45.0,48.0,0.038000000000000034,132.0,189.0,-0.0030000000000000027,46.0,-0.03200000000000003,131.0,-0.2789999999999999,177.0,-0.31099999999999994,261.0,5.692999999999998,65.0,1.1870000000000003,13.0,-0.10400000000000009,96.0,1.0279999999999987,108.0,0.7880000000000003,-13.0,4.0,1.0,0.0010000000000000009,4.0,2.0,-0.014000000000000012
2023,Alabama,Maryland,South Regional,2,0,2794.0,82.176,944.0,2115.0,0.446,342.0,1012.0,0.338,564.0,777.0,0.726,408.0,12.0,1035.0,30.441,1443.0,42.441,517.0,15.206,206.0,6.059,172.0,5.059,470.0,13.824,633.0,18.618,1.0,28.0,6.0,0.824,16.0,2.0,0.889,2322.0,70.364,820.0,1826.0,0.449,226.0,684.0,0.33,456.0,617.0,0.739,300.0,9.091,763.0,23.121,1063.0,32.212,380.0,11.515,177.0,5.364,121.0,3.667,340.0,10.303,523.0,15.848,8.0,21.0,12.0,0.636,11.0,9.0,0.55,472.0,11.811999999999998,124.0,289.0,-0.0030000000000000027,116.0,328.0,0.008000000000000007,108.0,160.0,-0.013000000000000012,108.0,2.9090000000000007,272.0,7.32,380.0,10.229,137.0,3.690999999999999,29.0,0.6950000000000003,51.0,1.3920000000000003,130.0,3.520999999999999,110.0,2.769999999999998,-7.0,7.0,-6.0,0.18799999999999994,5.0,-7.0,0.33899999999999997
2023,San Diego State,Furman,South Regional,2,0,2378.0,72.061,838.0,1886.0,0.444,237.0,671.0,0.353,465.0,635.0,0.732,321.0,9.727,790.0,23.939,1111.0,33.667,443.0,13.424,233.0,7.061,123.0,3.727,369.0,11.182,532.0,16.121,5.0,28.0,5.0,0.848,15.0,3.0,0.833,2791.0,82.088,978.0,2023.0,0.483,324.0,934.0,0.347,511.0,690.0,0.741,315.0,9.265,837.0,24.618,1152.0,33.882,581.0,17.088,231.0,6.794,109.0,3.206,374.0,11.0,570.0,16.765,13.0,28.0,6.0,0.824,15.0,3.0,0.833,-413.0,-10.026999999999987,-140.0,-137.0,-0.03899999999999998,-87.0,-263.0,0.006000000000000005,-46.0,-55.0,-0.009000000000000008,6.0,0.46199999999999974,-47.0,-0.6789999999999985,-41.0,-0.2149999999999963,-138.0,-3.6640000000000015,2.0,0.26700000000000035,14.0,0.5209999999999999,-5.0,0.18200000000000038,-38.0,-0.6440000000000019,-8.0,0.0,-1.0,0.02400000000000002,0.0,0.0,0.0
2023,Baylor,Creighton,South Regional,2,1,2469.0,77.156,823.0,1843.0,0.447,310.0,834.0,0.372,513.0,685.0,0.749,338.0,10.562,683.0,21.344,1021.0,31.906,464.0,14.5,213.0,6.656,76.0,2.375,388.0,12.125,556.0,17.375,3.0,21.0,11.0,0.656,11.0,7.0,0.611,2529.0,76.636,908.0,1943.0,0.467,294.0,817.0,0.36,419.0,546.0,0.767,256.0,7.758,909.0,27.545,1165.0,35.303,525.0,15.909,173.0,5.242,138.0,4.182,372.0,11.273,434.0,13.152,6.0,22.0,11.0,0.667,14.0,6.0,0.7,-60.0,0.5200000000000102,-85.0,-100.0,-0.020000000000000018,16.0,17.0,0.01200000000000001,94.0,139.0,-0.018000000000000016,82.0,2.8039999999999994,-226.0,-6.2010000000000005,-144.0,-3.3969999999999985,-61.0,-1.4090000000000007,40.0,1.4139999999999997,-62.0,-1.8070000000000004,16.0,0.8520000000000003,122.0,4.223000000000001,-3.0,-1.0,0.0,-0.01100000000000001,-3.0,1.0,-0.08899999999999997
2023,Missouri,Princeton,South Regional,2,1,2623.0,79.485,936.0,1978.0,0.473,309.0,857.0,0.361,442.0,583.0,0.758,271.0,8.212,663.0,20.091,934.0,28.303,532.0,16.121,341.0,10.333,89.0,2.697,357.0,10.818,598.0,18.121,7.0,23.0,10.0,0.697,11.0,7.0,0.611,2204.0,76.0,784.0,1715.0,0.457,247.0,717.0,0.344,389.0,546.0,0.712,273.0,9.414,815.0,28.103,1088.0,37.517,391.0,13.483,143.0,4.931,96.0,3.31,354.0,12.207,471.0,16.241,15.0,23.0,6.0,0.793,10.0,4.0,0.714,419.0,3.4849999999999994,152.0,263.0,0.01599999999999996,62.0,140.0,0.017000000000000015,53.0,37.0,0.04600000000000004,-2.0,-1.202,-152.0,-8.012,-154.0,-9.214000000000002,141.0,2.637999999999998,198.0,5.402,-7.0,-0.613,3.0,-1.3890000000000011,127.0,1.879999999999999,-8.0,0.0,4.0,-0.09600000000000009,1.0,3.0,-0.10299999999999998
2023,Alabama,San Diego State,South Regional,3,1,2794.0,82.176,944.0,2115.0,0.446,342.0,1012.0,0.338,564.0,777.0,0.726,408.0,12.0,1035.0,30.441,1443.0,42.441,517.0,15.206,206.0,6.059,172.0,5.059,470.0,13.824,633.0,18.618,1.0,28.0,6.0,0.824,16.0,2.0,0.889,2378.0,72.061,838.0,1886.0,0.444,237.0,671.0,0.353,465.0,635.0,0.732,321.0,9.727,790.0,23.939,1111.0,33.667,443.0,13.424,233.0,7.061,123.0,3.727,369.0,11.182,532.0,16.121,5.0,28.0,5.0,0.848,15.0,3.0,0.833,416.0,10.114999999999995,106.0,229.0,0.0020000000000000018,105.0,341.0,-0.014999999999999958,99.0,142.0,-0.006000000000000005,87.0,2.2729999999999997,245.0,6.501999999999999,332.0,8.774000000000001,74.0,1.782,-27.0,-1.0019999999999998,49.0,1.3320000000000003,101.0,2.6419999999999995,101.0,2.497,-4.0,0.0,1.0,-0.02400000000000002,1.0,-1.0,0.05600000000000005
2023,Creighton,Princeton,South Regional,3,0,2529.0,76.636,908.0,1943.0,0.467,294.0,817.0,0.36,419.0,546.0,0.767,256.0,7.758,909.0,27.545,1165.0,35.303,525.0,15.909,173.0,5.242,138.0,4.182,372.0,11.273,434.0,13.152,6.0,22.0,11.0,0.667,14.0,6.0,0.7,2204.0,76.0,784.0,1715.0,0.457,247.0,717.0,0.344,389.0,546.0,0.712,273.0,9.414,815.0,28.103,1088.0,37.517,391.0,13.483,143.0,4.931,96.0,3.31,354.0,12.207,471.0,16.241,15.0,23.0,6.0,0.793,10.0,4.0,0.714,325.0,0.6359999999999957,124.0,228.0,0.010000000000000009,47.0,100.0,0.016000000000000014,30.0,0.0,0.05500000000000005,-17.0,-1.6559999999999997,94.0,-0.5579999999999998,77.0,-2.2140000000000057,134.0,2.426,30.0,0.31099999999999994,42.0,0.8720000000000003,18.0,-0.934000000000001,-37.0,-3.0890000000000004,-9.0,-1.0,5.0,-0.126,4.0,2.0,-0.014000000000000012
2023,San Diego State,Creighton,South Regional,4,0,2378.0,72.061,838.0,1886.0,0.444,237.0,671.0,0.353,465.0,635.0,0.732,321.0,9.727,790.0,23.939,1111.0,33.667,443.0,13.424,233.0,7.061,123.0,3.727,369.0,11.182,532.0,16.121,5.0,28.0,5.0,0.848,15.0,3.0,0.833,2529.0,76.636,908.0,1943.0,0.467,294.0,817.0,0.36,419.0,546.0,0.767,256.0,7.758,909.0,27.545,1165.0,35.303,525.0,15.909,173.0,5.242,138.0,4.182,372.0,11.273,434.0,13.152,6.0,22.0,11.0,0.667,14.0,6.0,0.7,-151.0,-4.574999999999989,-70.0,-57.0,-0.02300000000000002,-57.0,-146.0,-0.007000000000000006,46.0,89.0,-0.03500000000000003,65.0,1.9690000000000003,-119.0,-3.6060000000000016,-54.0,-1.6359999999999957,-82.0,-2.485000000000001,60.0,1.819,-15.0,-0.4550000000000005,-3.0,-0.0909999999999993,98.0,2.9689999999999994,-1.0,6.0,-6.0,0.18099999999999994,1.0,-3.0,0.133
2023,Houston,Northern Kentucky,Midwest Regional,1,0,2551.0,75.029,936.0,2028.0,0.462,264.0,766.0,0.345,415.0,577.0,0.719,413.0,12.147,855.0,25.147,1268.0,37.294,504.0,14.824,283.0,8.324,162.0,4.765,327.0,9.618,563.0,16.559,1.0,30.0,4.0,0.882,17.0,1.0,0.944,2320.0,68.235,832.0,1928.0,0.432,278.0,794.0,0.35,378.0,546.0,0.692,355.0,10.441,708.0,20.824,1063.0,31.265,461.0,13.559,320.0,9.412,88.0,2.588,375.0,11.029,523.0,15.382,16.0,22.0,12.0,0.647,14.0,6.0,0.7,231.0,6.793999999999997,104.0,100.0,0.030000000000000027,-14.0,-28.0,-0.0050000000000000044,37.0,31.0,0.027000000000000024,58.0,1.7059999999999995,147.0,4.322999999999997,205.0,6.028999999999996,43.0,1.2650000000000006,-37.0,-1.088000000000001,74.0,2.1769999999999996,-48.0,-1.4109999999999996,40.0,1.1770000000000014,-15.0,8.0,-8.0,0.235,3.0,-5.0,0.244
2023,Iowa,Auburn,Midwest Regional,1,1,2567.0,80.219,913.0,2009.0,0.454,258.0,752.0,0.343,483.0,654.0,0.739,351.0,10.969,757.0,23.656,1108.0,34.625,530.0,16.562,212.0,6.625,110.0,3.438,313.0,9.781,470.0,14.688,8.0,18.0,14.0,0.562,11.0,9.0,0.55,2327.0,72.719,826.0,1875.0,0.441,208.0,663.0,0.314,467.0,665.0,0.702,342.0,10.688,751.0,23.469,1093.0,34.156,454.0,14.188,256.0,8.0,164.0,5.125,390.0,12.188,615.0,19.219,9.0,21.0,11.0,0.656,10.0,8.0,0.556,240.0,7.5,87.0,134.0,0.013000000000000012,50.0,89.0,0.029000000000000026,16.0,-11.0,0.03700000000000003,9.0,0.2809999999999988,6.0,0.1869999999999976,15.0,0.4690000000000012,76.0,2.3740000000000006,-44.0,-1.375,-54.0,-1.6869999999999998,-77.0,-2.407,-145.0,-4.531000000000001,-1.0,-3.0,3.0,-0.09399999999999997,1.0,1.0,-0.006000000000000005
2023,Miami (FL),Drake,Midwest Regional,1,0,2541.0,79.406,927.0,1908.0,0.486,243.0,661.0,0.368,444.0,572.0,0.776,302.0,9.438,744.0,23.25,1046.0,32.688,478.0,14.938,235.0,7.344,105.0,3.281,358.0,11.188,461.0,14.406,5.0,27.0,5.0,0.844,15.0,5.0,0.75,2561.0,75.324,930.0,1977.0,0.47,271.0,727.0,0.373,430.0,559.0,0.769,253.0,7.441,903.0,26.559,1156.0,34.0,463.0,13.618,183.0,5.382,89.0,2.618,342.0,10.059,503.0,14.794,12.0,27.0,7.0,0.794,15.0,5.0,0.75,-20.0,4.082000000000008,-3.0,-69.0,0.016000000000000014,-28.0,-66.0,-0.0050000000000000044,14.0,13.0,0.007000000000000006,49.0,1.9970000000000008,-159.0,-3.309000000000001,-110.0,-1.3119999999999976,15.0,1.3200000000000003,52.0,1.9620000000000006,16.0,0.6630000000000003,16.0,1.1290000000000013,-42.0,-0.3879999999999999,-7.0,0.0,-2.0,0.04999999999999993,0.0,0.0,0.0
2023,Indiana,Kent State,Midwest Regional,1,0,2476.0,75.03,939.0,1918.0,0.49,187.0,505.0,0.37,411.0,577.0,0.712,270.0,8.182,851.0,25.788,1121.0,33.97,509.0,15.424,190.0,5.758,163.0,4.939,377.0,11.424,572.0,17.333,4.0,21.0,12.0,0.636,12.0,8.0,0.6,2605.0,76.618,935.0,2059.0,0.454,268.0,797.0,0.336,467.0,644.0,0.725,330.0,9.706,802.0,23.588,1132.0,33.294,421.0,12.382,303.0,8.912,134.0,3.941,382.0,11.235,647.0,19.029,13.0,28.0,6.0,0.824,15.0,3.0,0.833,-129.0,-1.5879999999999939,4.0,-141.0,0.035999999999999976,-81.0,-292.0,0.033999999999999975,-56.0,-67.0,-0.013000000000000012,-60.0,-1.5239999999999991,49.0,2.1999999999999993,-11.0,0.6760000000000019,88.0,3.042,-113.0,-3.154000000000001,29.0,0.9980000000000002,-5.0,0.18900000000000006,-75.0,-1.6960000000000015,-9.0,-7.0,6.0,-0.18799999999999994,-3.0,5.0,-0.23299999999999998
2023,Iowa State,Pittsburgh,Midwest Regional,1,1,2190.0,68.438,820.0,1822.0,0.45,209.0,616.0,0.339,341.0,506.0,0.674,336.0,10.5,682.0,21.312,1018.0,31.812,450.0,14.062,282.0,8.812,93.0,2.906,407.0,12.719,611.0,19.094,6.0,18.0,14.0,0.562,9.0,9.0,0.5,2512.0,76.121,868.0,1916.0,0.453,304.0,845.0,0.36,472.0,620.0,0.761,304.0,9.212,821.0,24.879,1125.0,34.091,475.0,14.394,170.0,5.152,134.0,4.061,363.0,11.0,536.0,16.242,11.0,23.0,10.0,0.697,14.0,6.0,0.7,-322.0,-7.682999999999993,-48.0,-94.0,-0.0030000000000000027,-95.0,-229.0,-0.020999999999999963,-131.0,-114.0,-0.08699999999999997,32.0,1.2880000000000003,-139.0,-3.567,-107.0,-2.279,-25.0,-0.33200000000000074,112.0,3.6599999999999993,-41.0,-1.1549999999999998,44.0,1.7189999999999994,75.0,2.8520000000000003,-5.0,-5.0,4.0,-0.1349999999999999,-5.0,3.0,-0.19999999999999996
2023,Xavier,Kennesaw State,Midwest Regional,1,0,2768.0,81.412,1027.0,2077.0,0.494,257.0,650.0,0.395,457.0,640.0,0.714,323.0,9.5,891.0,26.206,1214.0,35.706,655.0,19.265,222.0,6.529,108.0,3.176,422.0,12.412,540.0,15.882,3.0,25.0,9.0,0.735,15.0,5.0,0.75,2559.0,75.265,904.0,1957.0,0.462,281.0,764.0,0.368,470.0,710.0,0.662,286.0,8.412,832.0,24.471,1118.0,32.882,490.0,14.412,271.0,7.971,95.0,2.794,415.0,12.206,610.0,17.941,14.0,26.0,8.0,0.765,15.0,3.0,0.833,209.0,6.147000000000006,123.0,120.0,0.03199999999999997,-24.0,-114.0,0.027000000000000024,-13.0,-70.0,0.051999999999999935,37.0,1.0879999999999992,59.0,1.7349999999999994,96.0,2.824000000000005,165.0,4.853,-49.0,-1.4420000000000002,13.0,0.3820000000000001,7.0,0.2060000000000013,-70.0,-2.0589999999999993,-11.0,-1.0,1.0,-0.030000000000000027,0.0,2.0,-0.08299999999999996
2023,Texas A&M,Penn State,Midwest Regional,1,1,2490.0,73.235,815.0,1873.0,0.435,207.0,632.0,0.328,653.0,860.0,0.759,387.0,11.382,800.0,23.529,1187.0,34.912,430.0,12.647,232.0,6.824,80.0,2.353,410.0,12.059,622.0,18.294,7.0,24.0,10.0,0.706,15.0,3.0,0.833,2531.0,72.314,926.0,1995.0,0.464,364.0,945.0,0.385,315.0,427.0,0.738,192.0,5.486,893.0,25.514,1085.0,31.0,488.0,13.943,153.0,4.371,77.0,2.2,302.0,8.629,549.0,15.686,10.0,23.0,12.0,0.657,10.0,10.0,0.5,-41.0,0.9210000000000065,-111.0,-122.0,-0.029000000000000026,-157.0,-313.0,-0.056999999999999995,338.0,433.0,0.02100000000000002,195.0,5.896,-93.0,-1.9849999999999994,102.0,3.911999999999999,-58.0,-1.2959999999999994,79.0,2.4529999999999994,3.0,0.15300000000000002,108.0,3.4299999999999997,73.0,2.6080000000000005,-3.0,1.0,-2.0,0.04899999999999993,5.0,-7.0,0.33299999999999996
2023,Texas,Colgate,Midwest Regional,1,0,2647.0,77.853,959.0,2049.0,0.468,243.0,717.0,0.339,486.0,646.0,0.752,308.0,9.059,805.0,23.676,1113.0,32.735,548.0,16.118,274.0,8.059,125.0,3.676,381.0,11.206,599.0,17.618,2.0,25.0,9.0,0.735,12.0,6.0,0.667,2672.0,78.588,1017.0,1980.0,0.514,283.0,694.0,0.408,355.0,540.0,0.657,248.0,7.294,856.0,25.176,1104.0,32.471,632.0,18.588,237.0,6.971,97.0,2.853,339.0,9.971,427.0,12.559,15.0,26.0,8.0,0.765,17.0,1.0,0.944,-25.0,-0.7349999999999994,-58.0,69.0,-0.045999999999999985,-40.0,23.0,-0.06899999999999995,131.0,106.0,0.09499999999999997,60.0,1.7649999999999997,-51.0,-1.5,9.0,0.2640000000000029,-84.0,-2.4700000000000024,37.0,1.0879999999999992,28.0,0.823,42.0,1.2349999999999994,172.0,5.058999999999999,-13.0,-1.0,1.0,-0.030000000000000027,-5.0,5.0,-0.2769999999999999
2023,Houston,Auburn,Midwest Regional,2,0,2551.0,75.029,936.0,2028.0,0.462,264.0,766.0,0.345,415.0,577.0,0.719,413.0,12.147,855.0,25.147,1268.0,37.294,504.0,14.824,283.0,8.324,162.0,4.765,327.0,9.618,563.0,16.559,1.0,30.0,4.0,0.882,17.0,1.0,0.944,2327.0,72.719,826.0,1875.0,0.441,208.0,663.0,0.314,467.0,665.0,0.702,342.0,10.688,751.0,23.469,1093.0,34.156,454.0,14.188,256.0,8.0,164.0,5.125,390.0,12.188,615.0,19.219,9.0,21.0,11.0,0.656,10.0,8.0,0.556,224.0,2.3100000000000023,110.0,153.0,0.02100000000000002,56.0,103.0,0.030999999999999972,-52.0,-88.0,0.017000000000000015,71.0,1.4589999999999996,104.0,1.6779999999999973,175.0,3.137999999999998,50.0,0.6359999999999992,27.0,0.32399999999999984,-2.0,-0.3600000000000003,-63.0,-2.5700000000000003,-52.0,-2.66,-8.0,9.0,-7.0,0.22599999999999998,7.0,-7.0,0.3879999999999999
2023,Indiana,Miami (FL),Midwest Regional,2,1,2476.0,75.03,939.0,1918.0,0.49,187.0,505.0,0.37,411.0,577.0,0.712,270.0,8.182,851.0,25.788,1121.0,33.97,509.0,15.424,190.0,5.758,163.0,4.939,377.0,11.424,572.0,17.333,4.0,21.0,12.0,0.636,12.0,8.0,0.6,2541.0,79.406,927.0,1908.0,0.486,243.0,661.0,0.368,444.0,572.0,0.776,302.0,9.438,744.0,23.25,1046.0,32.688,478.0,14.938,235.0,7.344,105.0,3.281,358.0,11.188,461.0,14.406,5.0,27.0,5.0,0.844,15.0,5.0,0.75,-65.0,-4.376000000000005,12.0,10.0,0.0040000000000000036,-56.0,-156.0,0.0020000000000000018,-33.0,5.0,-0.06400000000000006,-32.0,-1.2560000000000002,107.0,2.5380000000000003,75.0,1.2819999999999965,31.0,0.4859999999999989,-45.0,-1.5860000000000003,58.0,1.658,19.0,0.23599999999999888,111.0,2.926999999999998,-1.0,-6.0,7.0,-0.20799999999999996,-3.0,3.0,-0.15000000000000002
2023,Xavier,Pittsburgh,Midwest Regional,2,0,2768.0,81.412,1027.0,2077.0,0.494,257.0,650.0,0.395,457.0,640.0,0.714,323.0,9.5,891.0,26.206,1214.0,35.706,655.0,19.265,222.0,6.529,108.0,3.176,422.0,12.412,540.0,15.882,3.0,25.0,9.0,0.735,15.0,5.0,0.75,2512.0,76.121,868.0,1916.0,0.453,304.0,845.0,0.36,472.0,620.0,0.761,304.0,9.212,821.0,24.879,1125.0,34.091,475.0,14.394,170.0,5.152,134.0,4.061,363.0,11.0,536.0,16.242,11.0,23.0,10.0,0.697,14.0,6.0,0.7,256.0,5.291000000000011,159.0,161.0,0.04099999999999998,-47.0,-195.0,0.03500000000000003,-15.0,20.0,-0.04700000000000004,19.0,0.28800000000000026,70.0,1.3269999999999982,89.0,1.615000000000002,180.0,4.871,52.0,1.3769999999999998,-26.0,-0.8849999999999998,59.0,1.4120000000000008,4.0,-0.3600000000000012,-8.0,2.0,-1.0,0.038000000000000034,1.0,-1.0,0.050000000000000044
2023,Texas,Penn State,Midwest Regional,2,0,2647.0,77.853,959.0,2049.0,0.468,243.0,717.0,0.339,486.0,646.0,0.752,308.0,9.059,805.0,23.676,1113.0,32.735,548.0,16.118,274.0,8.059,125.0,3.676,381.0,11.206,599.0,17.618,2.0,25.0,9.0,0.735,12.0,6.0,0.667,2531.0,72.314,926.0,1995.0,0.464,364.0,945.0,0.385,315.0,427.0,0.738,192.0,5.486,893.0,25.514,1085.0,31.0,488.0,13.943,153.0,4.371,77.0,2.2,302.0,8.629,549.0,15.686,10.0,23.0,12.0,0.657,10.0,10.0,0.5,116.0,5.5390000000000015,33.0,54.0,0.0040000000000000036,-121.0,-228.0,-0.045999999999999985,171.0,219.0,0.014000000000000012,116.0,3.5729999999999995,-88.0,-1.838000000000001,28.0,1.7349999999999994,60.0,2.174999999999999,121.0,3.687999999999999,48.0,1.476,79.0,2.577,50.0,1.9319999999999986,-8.0,2.0,-3.0,0.07799999999999996,2.0,-4.0,0.16700000000000004
2023,Houston,Miami (FL),Midwest Regional,3,1,2551.0,75.029,936.0,2028.0,0.462,264.0,766.0,0.345,415.0,577.0,0.719,413.0,12.147,855.0,25.147,1268.0,37.294,504.0,14.824,283.0,8.324,162.0,4.765,327.0,9.618,563.0,16.559,1.0,30.0,4.0,0.882,17.0,1.0,0.944,2541.0,79.406,927.0,1908.0,0.486,243.0,661.0,0.368,444.0,572.0,0.776,302.0,9.438,744.0,23.25,1046.0,32.688,478.0,14.938,235.0,7.344,105.0,3.281,358.0,11.188,461.0,14.406,5.0,27.0,5.0,0.844,15.0,5.0,0.75,10.0,-4.3770000000000095,9.0,120.0,-0.023999999999999966,21.0,105.0,-0.02300000000000002,-29.0,5.0,-0.05700000000000005,111.0,2.7089999999999996,111.0,1.8969999999999985,222.0,4.6059999999999945,26.0,-0.11400000000000077,48.0,0.9799999999999995,57.0,1.4839999999999995,-31.0,-1.5700000000000003,102.0,2.1530000000000005,-4.0,3.0,-1.0,0.038000000000000034,2.0,-4.0,0.19399999999999995
2023,Texas,Xavier,Midwest Regional,3,0,2647.0,77.853,959.0,2049.0,0.468,243.0,717.0,0.339,486.0,646.0,0.752,308.0,9.059,805.0,23.676,1113.0,32.735,548.0,16.118,274.0,8.059,125.0,3.676,381.0,11.206,599.0,17.618,2.0,25.0,9.0,0.735,12.0,6.0,0.667,2768.0,81.412,1027.0,2077.0,0.494,257.0,650.0,0.395,457.0,640.0,0.714,323.0,9.5,891.0,26.206,1214.0,35.706,655.0,19.265,222.0,6.529,108.0,3.176,422.0,12.412,540.0,15.882,3.0,25.0,9.0,0.735,15.0,5.0,0.75,-121.0,-3.5590000000000117,-68.0,-28.0,-0.025999999999999968,-14.0,67.0,-0.055999999999999994,29.0,6.0,0.038000000000000034,-15.0,-0.4410000000000007,-86.0,-2.530000000000001,-101.0,-2.9710000000000036,-107.0,-3.147000000000002,52.0,1.5299999999999994,17.0,0.5,-41.0,-1.2060000000000013,59.0,1.7359999999999989,-1.0,0.0,0.0,0.0,-3.0,1.0,-0.08299999999999996
