year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2003,Quinnipiac,2139,761,1681,187,531,430,621,310,640,950,479,222,77,429,611
2003,Georgia,2138,770,1659,181,476,417,584,322,628,949,484,206,118,311,464
2003,New Mexico State,2136,755,1675,170,487,456,632,323,733,1056,364,198,116,390,466
2003,Saint Peter's,2132,783,1862,199,589,369,520,572,780,1351,372,234,111,432,641
2003,Detroit-Mercy,2128,798,1663,135,390,396,567,300,629,929,400,190,78,350,567
2003,Drexel,2127,765,1777,197,580,400,594,325,727,1051,464,227,149,414,564
2003,Marshall,2126,737,1555,184,503,468,609,225,664,889,414,179,108,420,560
2003,Little Rock,2125,721,1580,203,541,479,694,272,662,934,357,204,78,496,610
2003,Eastern Michigan,2113,734,1571,134,427,511,793,315,615,930,406,172,85,411,588
2003,Saint Joseph's,2111,725,1639,239,658,422,615,302,678,979,414,217,165,377,563
2003,Belmont,2108,747,1596,237,647,377,542,292,652,943,493,267,50,472,525
2003,Fairleigh Dickinson,2106,737,1685,246,699,386,548,271,600,871,407,174,68,417,558
2003,Texas State,2105,704,1581,232,648,465,661,320,645,964,420,279,94,468,571
2003,Maine,2105,790,1629,213,577,312,479,300,733,1033,465,223,163,515,495
2003,Winthrop,2104,730,1699,207,602,437,676,327,695,1021,381,231,156,429,584
2003,Long Island,2102,772,1764,165,535,394,583,374,684,1058,400,186,61,484,582
2003,Boston University,2100,728,1699,204,601,440,593,345,725,1069,420,176,107,409,625
2003,Stephen F. Austin,2099,753,1534,144,380,449,624,278,577,855,366,264,66,389,538
2003,Kansas State,2089,766,1674,169,468,388,617,310,731,1041,462,148,109,390,538
2003,Drake,2078,718,1544,165,489,480,640,232,684,916,418,128,57,451,530
2003,Florida A&M,2073,681,1581,240,618,471,696,347,656,1003,325,210,61,502,577
2003,VCU,2073,751,1672,179,490,392,553,306,702,1007,341,176,142,385,525
2003,Cal State Northridge,2073,728,1618,179,508,433,615,323,628,951,386,265,56,489,652
2003,Arkansas State,2072,688,1549,241,611,455,612,277,522,798,355,214,47,364,596
2003,George Washington,2070,691,1576,172,505,516,764,359,618,977,377,187,94,462,595
2003,Montana,2070,720,1697,226,643,404,574,302,668,970,364,175,126,400,647
2003,Michigan,2070,706,1634,189,529,472,639,315,654,968,363,164,104,419,547
2003,Marist,2069,701,1714,225,610,440,568,389,745,1133,402,199,103,389,488
2003,UC Santa Barbara,2067,695,1573,221,581,456,614,258,655,912,412,193,30,397,575
2003,Idaho State,2064,761,1699,155,466,387,603,291,628,918,426,241,98,432,569
2003,Ohio State,2055,685,1670,156,453,529,746,330,701,1031,369,168,62,440,582
2003,Middle Tennessee State,2053,740,1589,194,535,379,555,279,703,982,358,159,69,478,598
2003,New Orleans,2049,717,1612,159,400,456,671,352,663,1014,365,195,115,475,502
2003,Furman,2047,748,1747,169,514,382,554,365,709,1073,419,230,95,472,536
2003,Cal Poly,2046,711,1672,186,598,421,590,313,667,979,374,210,120,476,590
2003,South Alabama,2044,731,1645,219,611,363,520,291,541,831,362,246,32,358,518
2003,UNC Greensboro,2042,759,1707,188,522,336,466,308,637,944,408,207,101,470,569
2003,Prairie View A&M,2042,714,1628,144,457,470,673,284,717,1001,343,192,48,420,567
2003,Western Carolina,2041,703,1637,192,558,439,584,312,603,915,362,202,117,434,535
2003,Northern Arizona,2038,737,1609,227,585,337,527,282,675,956,434,148,86,459,552
2003,McNeese State,2037,719,1618,210,567,389,570,323,644,966,386,224,120,468,618
2003,Virginia Tech,2036,718,1694,179,512,421,633,383,580,962,374,204,131,421,540
2003,Toledo,2034,713,1585,248,640,360,542,303,604,907,382,212,84,461,586
2003,UC Irvine,2029,696,1556,178,462,466,635,300,625,924,351,218,79,413,564
2003,Green Bay,2029,689,1616,153,407,498,677,338,668,1006,343,112,77,444,612
2003,Seton Hall,2029,733,1693,141,446,422,609,326,659,984,398,218,104,438,573
2003,San Francisco,2018,730,1574,198,519,354,488,268,598,866,408,157,52,393,569
2003,James Madison,2017,726,1686,193,573,374,555,315,673,987,389,177,150,444,596
2003,Texas A&M,2015,706,1653,197,543,406,588,278,677,954,446,173,59,416,554
2003,Louisiana-Monroe ,2014,732,1735,123,428,427,692,399,599,998,360,252,90,471,618
2003,Sacred Heart,2007,760,1834,180,531,307,437,334,558,892,394,267,62,451,578
2003,Fresno State,2006,725,1617,183,516,373,528,374,654,1028,413,184,124,436,557
2003,Alabama,2002,695,1653,184,565,426,602,354,645,999,352,187,114,374,520
2003,Duquesne,2001,705,1585,169,464,421,611,294,631,924,377,201,108,562,584
2003,South Florida,2001,737,1697,182,527,345,542,355,713,1068,460,254,134,436,537
2003,Saint Mary's,2001,664,1479,163,433,510,723,265,672,937,347,197,106,500,656
2003,Vanderbilt,1998,717,1640,181,551,383,551,270,634,904,413,225,115,462,559
